dataset,custom_id,pilot_row_id,category,market_delta,abs_market_delta,market_direction,market_move_bin,valid_candidate_count,valid_candidate_count_bin,posterior_range,posterior_std,abs_update_range,multi_direction_candidates,helpful_candidate_available,best_candidate_id,best_candidate_index,best_selected_evidence_count,best_evidence_weights_count,best_confidence,best_abs_update,best_positive_improvement
train_all_batches,gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0160__mixed_blind__neutral_forecaster__s00,kalshi_train_0160,Politics,-0.1381,0.1381,down,medium,5,5,0.5,0.1854723699099141,0.2000000000000001,True,True,E3,2,3.0,3.0,0.7,0.0999999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1948__mixed_blind__neutral_forecaster__s00,kalshi_train_1948,Politics,0.1357999999999999,0.1357999999999999,up,medium,5,5,0.5,0.18368336233856347,0.3893999999999999,True,True,E2,1,1.0,1.0,0.7,0.1105999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1408__mixed_blind__neutral_forecaster__s00,kalshi_train_1408,Companies,0.1347,0.1347,up,medium,5,5,0.039999999999999925,0.013521834195108268,0.0244999999999999,True,True,E2,1,5.0,5.0,0.75,0.0244999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2478__mixed_blind__neutral_forecaster__s00,kalshi_train_2478,Politics,0.1321999999999999,0.1321999999999999,up,medium,5,5,0.047800000000000065,0.017941415774681797,0.0478,True,True,E2,1,1.0,1.0,0.85,0.0478,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2053__mixed_blind__neutral_forecaster__s00,kalshi_train_2053,Economics,0.1311999999999999,0.1311999999999999,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,0.0,0.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2047__mixed_blind__neutral_forecaster__s00,kalshi_train_2047,Economics,-0.1311,0.1311,down,medium,5,5,0.02999999999999997,0.012327789745124617,0.0299999999999999,True,False,E3,2,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1612__mixed_blind__neutral_forecaster__s00,kalshi_train_1612,Politics,-0.1301999999999999,0.1301999999999999,down,medium,5,5,0.06749999999999999,0.02517392301569225,0.0423,True,True,E2,1,2.0,2.0,0.6,0.0251999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1127__mixed_blind__neutral_forecaster__s00,kalshi_train_1127,Economics,-0.13,0.13,down,medium,5,5,0.020000000000000018,0.007483314773547889,0.02,True,False,E3,2,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0127__mixed_blind__neutral_forecaster__s00,kalshi_train_0127,Elections,-0.1274,0.1274,down,medium,1,1,0.0,0.0,0.0,False,False,E1,0,2.0,2.0,0.7,0.0254999999999999,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2001__mixed_blind__neutral_forecaster__s00,kalshi_train_2001,Politics,0.1258,0.1258,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2005__mixed_blind__neutral_forecaster__s00,kalshi_train_2005,Politics,-0.1248,0.1248,down,medium,5,5,0.030000000000000027,0.00979795897113272,0.01,True,True,E3,2,5.0,5.0,0.6,0.01,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0776__mixed_blind__neutral_forecaster__s00,kalshi_train_0776,Politics,-0.1245999999999999,0.1245999999999999,down,medium,5,5,0.05000000000000002,0.017749546473079254,0.0348,True,True,E2,1,1.0,1.0,0.6,0.0151999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1998__mixed_blind__neutral_forecaster__s00,kalshi_train_1998,Politics,-0.1207999999999999,0.1207999999999999,down,medium,5,5,0.01999999999999999,0.007129207529592608,0.0153999999999999,True,True,E5,4,1.0,1.0,0.6,0.0153999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0415__mixed_blind__neutral_forecaster__s00,kalshi_train_0415,Politics,-0.1201999999999999,0.1201999999999999,down,medium,5,5,0.09999999999999998,0.035435010935514044,0.0544999999999999,True,True,E2,1,2.0,2.0,0.7,0.0454999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2519__mixed_blind__neutral_forecaster__s00,kalshi_train_2519,Politics,-0.1198,0.1198,down,medium,5,5,0.027999999999999997,0.009674709297958257,0.0279999999999999,True,False,E4,3,0.0,0.0,1.0,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2752__mixed_blind__neutral_forecaster__s00,kalshi_train_2752,Politics,0.1181,0.1181,up,medium,1,1,0.0,0.0,0.0,False,True,E1,0,1.0,1.0,0.9,0.1439,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1366__mixed_blind__neutral_forecaster__s00,kalshi_train_1366,Science and Technology,0.1172999999999999,0.1172999999999999,up,medium,5,5,0.0049999999999999906,0.001999999999999996,0.0049999999999999,True,True,E1,0,1.0,1.0,0.8,0.0049999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2116__mixed_blind__neutral_forecaster__s00,kalshi_train_2116,Politics,-0.1159,0.1159,down,medium,5,5,0.2114,0.0770713539520359,0.2114,True,False,E4,3,1.0,1.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0990__mixed_blind__neutral_forecaster__s00,kalshi_train_0990,Politics,-0.1157,0.1157,down,medium,5,5,0.03999999999999998,0.013266499161421594,0.0399999999999999,True,False,E5,4,0.0,0.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2646__mixed_blind__neutral_forecaster__s00,kalshi_train_2646,Economics,-0.1156,0.1156,down,medium,5,5,0.10999999999999999,0.03741657386773942,0.1099999999999999,True,False,E4,3,0.0,0.0,0.5,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1811__mixed_blind__neutral_forecaster__s00,kalshi_train_1811,Politics,0.1148,0.1148,up,medium,4,4,0.014999999999999958,0.005590169943749454,0.014999999999999902,False,True,E1,0,1.0,2.0,0.85,0.0196999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2006__mixed_blind__neutral_forecaster__s00,kalshi_train_2006,Politics,-0.1147,0.1147,down,medium,5,5,0.0,0.0,0.0,False,False,E1,0,0.0,0.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0462__mixed_blind__neutral_forecaster__s00,kalshi_train_0462,Economics,-0.1146,0.1146,down,medium,5,5,0.035,0.012840311522700685,0.0214,True,True,E2,1,1.0,1.0,0.1,0.0214,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2035__mixed_blind__neutral_forecaster__s00,kalshi_train_2035,Politics,-0.1144,0.1144,down,medium,4,4,0.0388,0.01604244370412438,0.0388,True,False,E2,1,1.0,1.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1920__mixed_blind__neutral_forecaster__s00,kalshi_train_1920,Politics,0.1141999999999999,0.1141999999999999,up,medium,2,2,0.0,0.0,0.0,False,False,E1,0,4.0,4.0,0.9,0.3149,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0159__mixed_blind__neutral_forecaster__s00,kalshi_train_0159,Politics,-0.1137,0.1137,down,medium,5,5,0.06000000000000005,0.01983225655340311,0.0382,True,True,E2,1,1.0,1.0,0.6,0.0218,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2713__mixed_blind__neutral_forecaster__s00,kalshi_train_2713,Politics,0.1135,0.1135,up,medium,5,5,0.0,0.0,0.0,False,True,E1,0,2.0,2.0,0.8,0.015,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0001__mixed_blind__neutral_forecaster__s00,kalshi_train_0001,Politics,0.1130999999999999,0.1130999999999999,up,medium,5,5,0.05999999999999994,0.021540659228537984,0.0599999999999999,True,True,E1,0,1.0,1.0,0.85,0.0599999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1950__mixed_blind__neutral_forecaster__s00,kalshi_train_1950,Politics,0.1116,0.1116,up,medium,5,5,0.09999999999999998,0.03535533905932736,0.0999999999999999,True,True,E3,2,3.0,3.0,0.9,0.0999999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0002__mixed_blind__neutral_forecaster__s00,kalshi_train_0002,Politics,-0.1113,0.1113,down,medium,5,5,0.0,0.0,0.0,False,False,E1,0,1.0,0.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0681__mixed_blind__neutral_forecaster__s00,kalshi_train_0681,Economics,0.111,0.111,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1903__mixed_blind__neutral_forecaster__s00,kalshi_train_1903,Politics,0.1092,0.1092,up,medium,4,4,0.03999999999999998,0.01479019945774903,0.0399999999999999,False,True,E1,0,5.0,5.0,0.7,0.0791999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0666__mixed_blind__neutral_forecaster__s00,kalshi_train_0666,Politics,-0.1090999999999999,0.1090999999999999,down,medium,5,5,0.08000000000000002,0.028329489935401242,0.044,True,True,E4,3,2.0,2.0,0.6,0.0359999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2183__mixed_blind__neutral_forecaster__s00,kalshi_train_2183,Companies,-0.1084,0.1084,down,medium,5,5,0.050000000000000044,0.018547236990991426,0.019999999999999997,True,True,E2,1,1.0,1.0,0.7,0.02,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1935__mixed_blind__neutral_forecaster__s00,kalshi_train_1935,Politics,0.1078,0.1078,up,medium,5,5,0.07980000000000001,0.028641340750740006,0.0798,True,False,E3,2,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0135__mixed_blind__neutral_forecaster__s00,kalshi_train_0135,Politics,-0.1068,0.1068,down,medium,5,5,0.0,0.0,0.0,False,False,E1,0,5.0,0.0,0.0,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2479__mixed_blind__neutral_forecaster__s00,kalshi_train_2479,Politics,0.1066,0.1066,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,5.0,5.0,0.85,0.1,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2054__mixed_blind__neutral_forecaster__s00,kalshi_train_2054,Economics,-0.1061,0.1061,down,medium,4,4,0.07,0.02947456530637899,0.07,True,False,E4,3,0.0,0.0,0.5,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0582__mixed_blind__neutral_forecaster__s00,kalshi_train_0582,Politics,-0.1057999999999999,0.1057999999999999,down,medium,5,5,0.0,1.3877787807814457e-17,0.0,False,False,E1,0,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0651__mixed_blind__neutral_forecaster__s00,kalshi_train_0651,Politics,-0.1036999999999999,0.1036999999999999,down,medium,5,5,0.2,0.07031358332498779,0.0800000000000001,True,True,E2,1,1.0,1.0,0.95,0.0999999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1805__mixed_blind__neutral_forecaster__s00,kalshi_train_1805,Politics,0.1037,0.1037,up,medium,1,1,0.0,0.0,0.0,False,True,E4,3,1.0,1.0,0.3,0.0499999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2645__mixed_blind__neutral_forecaster__s00,kalshi_train_2645,Economics,-0.1034999999999999,0.1034999999999999,down,medium,5,5,0.0,0.0,0.0,False,False,E1,0,1.0,0.0,1.0,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0954__mixed_blind__neutral_forecaster__s00,kalshi_train_0954,Economics,0.1031999999999999,0.1031999999999999,up,medium,3,3,0.010000000000000009,0.004714045207910321,0.01,True,True,E1,0,1.0,1.0,0.85,0.01,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0538__mixed_blind__neutral_forecaster__s00,kalshi_train_0538,Companies,-0.1026,0.1026,down,medium,5,5,0.014999999999999958,0.005376839220211054,0.0092999999999999,True,True,E4,3,1.0,1.0,0.6,0.0056999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2749__mixed_blind__neutral_forecaster__s00,kalshi_train_2749,Politics,-0.1026,0.1026,down,medium,5,5,0.050000000000000044,0.01720465053408527,0.0500000000000001,False,False,E1,0,2.0,2.0,0.9,0.0999999999999999,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2711__mixed_blind__neutral_forecaster__s00,kalshi_train_2711,Politics,0.1022,0.1022,up,medium,3,3,0.015,0.0062360956446232355,0.015,False,True,E1,0,1.0,1.0,0.9,0.0185,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1219__mixed_blind__neutral_forecaster__s00,kalshi_train_1219,Politics,0.1018999999999999,0.1018999999999999,up,medium,5,5,0.05700000000000005,0.02186452835073285,0.0435999999999999,True,True,E2,1,1.0,1.0,0.5,0.0134,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1997__mixed_blind__neutral_forecaster__s00,kalshi_train_1997,Politics,0.1016,0.1016,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,1.0,1.0,0.8,0.0088,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1498__mixed_blind__neutral_forecaster__s00,kalshi_train_1498,Elections,0.1014999999999999,0.1014999999999999,up,medium,5,5,0.12,0.045814949525236855,0.0709,True,True,E2,1,1.0,1.0,0.8,0.0490999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1220__mixed_blind__neutral_forecaster__s00,kalshi_train_1220,Politics,-0.1012999999999999,0.1012999999999999,down,medium,4,4,0.19999999999999996,0.0739509972887452,0.09999999999999999,True,True,E5,4,5.0,5.0,0.7,0.0620999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0414__mixed_blind__neutral_forecaster__s00,kalshi_train_0414,Politics,0.1011999999999999,0.1011999999999999,up,medium,5,5,0.010899999999999965,0.005339887639267312,0.0108999999999999,True,True,E1,0,4.0,4.0,0.8,0.0108999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1168__mixed_blind__neutral_forecaster__s00,kalshi_train_1168,Politics,0.1,0.1,up,medium,2,2,0.0,0.0,0.0,False,False,E2,1,1.0,1.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2249__mixed_blind__neutral_forecaster__s00,kalshi_train_2249,Politics,-0.1,0.1,down,medium,5,5,0.10000000000000003,0.03544009029333871,0.1,True,True,E1,0,1.0,1.0,0.8,0.1,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2050__mixed_blind__neutral_forecaster__s00,kalshi_train_2050,Economics,-0.0998,0.0998,down,medium,5,5,0.0038000000000000256,0.0012026637102698404,0.0038,True,False,E3,2,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1057__mixed_blind__neutral_forecaster__s00,kalshi_train_1057,Politics,0.0976,0.0976,up,medium,5,5,0.020000000000000018,0.007483314773547889,0.01,True,True,E1,0,1.0,1.0,0.9,0.01,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1217__mixed_blind__neutral_forecaster__s00,kalshi_train_1217,Politics,-0.0969999999999999,0.0969999999999999,down,medium,3,3,0.07999999999999996,0.032659863237109024,0.08,False,False,E3,2,1.0,1.0,0.7,0.0112,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1294__mixed_blind__neutral_forecaster__s00,kalshi_train_1294,Politics,0.0965,0.0965,up,medium,4,4,0.0050000000000000044,0.002165063509461099,0.0004000000000000002,True,True,E1,0,5.0,5.0,0.85,0.0027,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0004__mixed_blind__neutral_forecaster__s00,kalshi_train_0004,Politics,-0.0961999999999999,0.0961999999999999,down,medium,5,5,0.08000000000000007,0.029257477676655614,0.0746,True,True,E2,1,1.0,1.0,0.9,0.0773,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1755__mixed_blind__neutral_forecaster__s00,kalshi_train_1755,Companies,0.0962,0.0962,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,0.0,0.0,0.8,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1489__mixed_blind__neutral_forecaster__s00,kalshi_train_1489,Politics,-0.0958999999999999,0.0958999999999999,down,medium,5,5,0.1362,0.06672410059341377,0.1362,True,True,E1,0,2.0,2.0,0.0,0.1362,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0171__mixed_blind__neutral_forecaster__s00,kalshi_train_0171,Politics,-0.0945999999999999,0.0945999999999999,down,medium,5,5,0.020000000000000018,0.008000000000000007,0.02,True,False,E2,1,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1954__mixed_blind__neutral_forecaster__s00,kalshi_train_1954,Politics,-0.0945,0.0945,down,medium,4,4,0.0040000000000000036,0.0014790199457749055,0.004000000000000101,False,False,E5,4,1.0,1.0,0.4,0.0023999999999999,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1810__mixed_blind__neutral_forecaster__s00,kalshi_train_1810,Politics,0.0943,0.0943,up,medium,5,5,0.09999999999999998,0.0374165738677394,0.0499999999999999,True,True,E1,0,1.0,1.0,0.9,0.0499999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0830__mixed_blind__neutral_forecaster__s00,kalshi_train_0830,Companies,0.0929000000000001,0.0929000000000001,up,medium,4,4,0.020000000000000018,0.007198784619642401,0.0126999999999999,True,True,E1,0,1.0,1.0,0.7,0.0073,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2430__mixed_blind__neutral_forecaster__s00,kalshi_train_2430,Companies,-0.0929,0.0929,down,medium,5,5,0.04999999999999999,0.017204650534085254,0.03,True,True,E2,1,3.0,3.0,0.6,0.0199999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1115__mixed_blind__neutral_forecaster__s00,kalshi_train_1115,Economics,-0.0911999999999999,0.0911999999999999,down,medium,5,5,0.08279999999999998,0.03326441942977512,0.0827999999999999,True,False,E2,1,0.0,0.0,0.8,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1376__mixed_blind__neutral_forecaster__s00,kalshi_train_1376,Economics,-0.0911,0.0911,down,medium,5,5,0.08999999999999997,0.03440930106817051,0.07,True,True,E4,3,2.0,2.0,0.85,0.07,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1629__mixed_blind__neutral_forecaster__s00,kalshi_train_1629,Companies,-0.0909999999999999,0.0909999999999999,down,medium,5,5,0.006000000000000005,0.0021354156504062643,0.0029999999999999996,True,True,E4,3,5.0,5.0,0.75,0.0027,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0170__mixed_blind__neutral_forecaster__s00,kalshi_train_0170,Politics,0.0905999999999999,0.0905999999999999,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,0.0,0.0,0.9,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0775__mixed_blind__neutral_forecaster__s00,kalshi_train_0775,Politics,-0.0902,0.0902,down,medium,5,5,0.01999999999999999,0.007483314773547878,0.01,True,True,E3,2,2.0,2.0,0.7,0.0053999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2636__mixed_blind__neutral_forecaster__s00,kalshi_train_2636,Economics,-0.09,0.09,down,medium,5,5,0.14579999999999999,0.053521793691915814,0.1457999999999999,True,False,E5,4,0.0,0.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0220__mixed_blind__neutral_forecaster__s00,kalshi_train_0220,Politics,-0.0899,0.0899,down,medium,2,2,0.0,0.0,0.0,False,False,E3,2,3.0,0.0,0.95,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0418__mixed_blind__neutral_forecaster__s00,kalshi_train_0418,Politics,0.0892,0.0892,up,medium,5,5,0.09000000000000002,0.029630146810301166,0.0554,True,True,E1,0,4.0,4.0,0.8,0.0554,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1908__mixed_blind__neutral_forecaster__s00,kalshi_train_1908,Politics,-0.089,0.089,down,medium,4,4,0.35,0.1293010054098575,0.2499999999999999,True,True,E4,3,2.0,2.0,0.5,0.1,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2034__mixed_blind__neutral_forecaster__s00,kalshi_train_2034,Politics,-0.0888999999999999,0.0888999999999999,down,medium,1,1,0.0,0.0,0.0,False,False,E1,0,3.0,3.0,0.8,0.0799,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0003__mixed_blind__neutral_forecaster__s00,kalshi_train_0003,Politics,0.0882,0.0882,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,1.0,1.0,1.0,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2668__mixed_blind__neutral_forecaster__s00,kalshi_train_2668,Economics,-0.0872999999999999,0.0872999999999999,down,medium,5,5,0.1205,0.04682798308703889,0.1205,True,False,E4,3,1.0,1.0,0.6,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1809__mixed_blind__neutral_forecaster__s00,kalshi_train_1809,Politics,0.0864,0.0864,up,medium,5,5,0.030000000000000027,0.014696938456699083,0.03,False,True,E2,1,3.0,3.0,0.7,0.06,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1922__mixed_blind__neutral_forecaster__s00,kalshi_train_1922,Politics,0.0864,0.0864,up,medium,5,5,0.07999999999999996,0.029933259094191516,0.0699999999999999,True,True,E1,0,2.0,2.0,0.8,0.0699999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1923__mixed_blind__neutral_forecaster__s00,kalshi_train_1923,Politics,-0.0864,0.0864,down,medium,5,5,0.19999999999999996,0.07456540752922898,0.0699999999999999,True,True,E2,1,1.0,1.0,0.75,0.0764,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1297__mixed_blind__neutral_forecaster__s00,kalshi_train_1297,Politics,-0.0856,0.0856,down,medium,5,5,0.06999999999999999,0.02416609194718914,0.047599999999999996,True,True,E2,1,2.0,2.0,0.6,0.0211999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_0419__mixed_blind__neutral_forecaster__s00,kalshi_train_0419,Politics,0.0853999999999999,0.0853999999999999,up,medium,5,5,0.06,0.019355619339096332,0.0394999999999999,True,True,E1,0,1.0,1.0,0.75,0.0394999999999999,True
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_2036__mixed_blind__neutral_forecaster__s00,kalshi_train_2036,Politics,-0.0848999999999999,0.0848999999999999,down,medium,5,5,0.020000000000000018,0.007483314773547889,0.02,True,False,E4,3,5.0,0.0,0.5,0.0,False
train_all_batches,gemma4_26b_grounded_nonnull_train_batch002_fullnews_bounded_ensemble5_20260629__kalshi_train_1490__mixed_blind__neutral_forecaster__s00,kalshi_train_1490,Politics,0.0842,0.0842,up,medium,5,5,0.0,0.0,0.0,False,False,E1,0,1.0,0.0,0.8,0.0,False
